Datekey,FullDateLabel,DateDescription,CalendarYear,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel
2020-10-09 00:00:00.000,2020-10-09,2020-10-09,2020,20204,Q4,202010,October,202041,Week 41
2020-10-10 00:00:00.000,2020-10-10,2020-10-10,2020,20204,Q4,202010,October,202041,Week 41
2020-10-11 00:00:00.000,2020-10-11,2020-10-11,2020,20204,Q4,202010,October,202042,Week 42
2020-10-12 00:00:00.000,2020-10-12,2020-10-12,2020,20204,Q4,202010,October,202042,Week 42
2020-10-13 00:00:00.000,2020-10-13,2020-10-13,2020,20204,Q4,202010,October,202042,Week 42
2020-10-14 00:00:00.000,2020-10-14,2020-10-14,2020,20204,Q4,202010,October,202042,Week 42
2020-10-15 00:00:00.000,2020-10-15,2020-10-15,2020,20204,Q4,202010,October,202042,Week 42
2020-10-16 00:00:00.000,2020-10-16,2020-10-16,2020,20204,Q4,202010,October,202042,Week 42
2020-10-17 00:00:00.000,2020-10-17,2020-10-17,2020,20204,Q4,202010,October,202042,Week 42
2020-10-18 00:00:00.000,2020-10-18,2020-10-18,2020,20204,Q4,202010,October,202043,Week 43
2020-10-19 00:00:00.000,2020-10-19,2020-10-19,2020,20204,Q4,202010,October,202043,Week 43
2020-10-20 00:00:00.000,2020-10-20,2020-10-20,2020,20204,Q4,202010,October,202043,Week 43
2020-10-21 00:00:00.000,2020-10-21,2020-10-21,2020,20204,Q4,202010,October,202043,Week 43
2020-10-22 00:00:00.000,2020-10-22,2020-10-22,2020,20204,Q4,202010,October,202043,Week 43
2020-10-23 00:00:00.000,2020-10-23,2020-10-23,2020,20204,Q4,202010,October,202043,Week 43
2020-10-24 00:00:00.000,2020-10-24,2020-10-24,2020,20204,Q4,202010,October,202043,Week 43
2020-10-25 00:00:00.000,2020-10-25,2020-10-25,2020,20204,Q4,202010,October,202044,Week 44
2020-10-26 00:00:00.000,2020-10-26,2020-10-26,2020,20204,Q4,202010,October,202044,Week 44
2020-10-27 00:00:00.000,2020-10-27,2020-10-27,2020,20204,Q4,202010,October,202044,Week 44
2020-10-28 00:00:00.000,2020-10-28,2020-10-28,2020,20204,Q4,202010,October,202044,Week 44
2020-10-29 00:00:00.000,2020-10-29,2020-10-29,2020,20204,Q4,202010,October,202044,Week 44
2020-10-30 00:00:00.000,2020-10-30,2020-10-30,2020,20204,Q4,202010,October,202044,Week 44
2020-10-31 00:00:00.000,2020-10-31,2020-10-31,2020,20204,Q4,202010,October,202044,Week 44
2020-11-01 00:00:00.000,2020-11-01,2020-11-01,2020,20204,Q4,202011,November,202045,Week 45
2020-11-02 00:00:00.000,2020-11-02,2020-11-02,2020,20204,Q4,202011,November,202045,Week 45
2020-11-03 00:00:00.000,2020-11-03,2020-11-03,2020,20204,Q4,202011,November,202045,Week 45
2020-11-04 00:00:00.000,2020-11-04,2020-11-04,2020,20204,Q4,202011,November,202045,Week 45
2020-11-05 00:00:00.000,2020-11-05,2020-11-05,2020,20204,Q4,202011,November,202045,Week 45
2020-11-06 00:00:00.000,2020-11-06,2020-11-06,2020,20204,Q4,202011,November,202045,Week 45
2020-11-07 00:00:00.000,2020-11-07,2020-11-07,2020,20204,Q4,202011,November,202045,Week 45
2020-11-08 00:00:00.000,2020-11-08,2020-11-08,2020,20204,Q4,202011,November,202046,Week 46
2020-11-09 00:00:00.000,2020-11-09,2020-11-09,2020,20204,Q4,202011,November,202046,Week 46
2020-11-10 00:00:00.000,2020-11-10,2020-11-10,2020,20204,Q4,202011,November,202046,Week 46
2020-11-11 00:00:00.000,2020-11-11,2020-11-11,2020,20204,Q4,202011,November,202046,Week 46
2020-11-12 00:00:00.000,2020-11-12,2020-11-12,2020,20204,Q4,202011,November,202046,Week 46
2020-11-13 00:00:00.000,2020-11-13,2020-11-13,2020,20204,Q4,202011,November,202046,Week 46
2020-11-14 00:00:00.000,2020-11-14,2020-11-14,2020,20204,Q4,202011,November,202046,Week 46
2020-11-15 00:00:00.000,2020-11-15,2020-11-15,2020,20204,Q4,202011,November,202047,Week 47
2020-11-16 00:00:00.000,2020-11-16,2020-11-16,2020,20204,Q4,202011,November,202047,Week 47
2020-11-17 00:00:00.000,2020-11-17,2020-11-17,2020,20204,Q4,202011,November,202047,Week 47
2020-11-18 00:00:00.000,2020-11-18,2020-11-18,2020,20204,Q4,202011,November,202047,Week 47
2020-11-19 00:00:00.000,2020-11-19,2020-11-19,2020,20204,Q4,202011,November,202047,Week 47
2020-11-20 00:00:00.000,2020-11-20,2020-11-20,2020,20204,Q4,202011,November,202047,Week 47
2020-11-21 00:00:00.000,2020-11-21,2020-11-21,2020,20204,Q4,202011,November,202047,Week 47
2020-11-22 00:00:00.000,2020-11-22,2020-11-22,2020,20204,Q4,202011,November,202048,Week 48
2020-11-23 00:00:00.000,2020-11-23,2020-11-23,2020,20204,Q4,202011,November,202048,Week 48
2020-11-24 00:00:00.000,2020-11-24,2020-11-24,2020,20204,Q4,202011,November,202048,Week 48
2020-11-25 00:00:00.000,2020-11-25,2020-11-25,2020,20204,Q4,202011,November,202048,Week 48
2020-11-26 00:00:00.000,2020-11-26,2020-11-26,2020,20204,Q4,202011,November,202048,Week 48
2020-11-27 00:00:00.000,2020-11-27,2020-11-27,2020,20204,Q4,202011,November,202048,Week 48
2020-11-28 00:00:00.000,2020-11-28,2020-11-28,2020,20204,Q4,202011,November,202048,Week 48
2020-11-29 00:00:00.000,2020-11-29,2020-11-29,2020,20204,Q4,202011,November,202049,Week 49
2020-11-30 00:00:00.000,2020-11-30,2020-11-30,2020,20204,Q4,202011,November,202049,Week 49
2020-12-01 00:00:00.000,2020-12-01,2020-12-01,2020,20204,Q4,202012,December,202049,Week 49
2020-12-02 00:00:00.000,2020-12-02,2020-12-02,2020,20204,Q4,202012,December,202049,Week 49
2020-12-03 00:00:00.000,2020-12-03,2020-12-03,2020,20204,Q4,202012,December,202049,Week 49
2020-12-04 00:00:00.000,2020-12-04,2020-12-04,2020,20204,Q4,202012,December,202049,Week 49
2020-12-05 00:00:00.000,2020-12-05,2020-12-05,2020,20204,Q4,202012,December,202049,Week 49
2020-12-06 00:00:00.000,2020-12-06,2020-12-06,2020,20204,Q4,202012,December,202050,Week 50
2020-12-07 00:00:00.000,2020-12-07,2020-12-07,2020,20204,Q4,202012,December,202050,Week 50
2020-12-08 00:00:00.000,2020-12-08,2020-12-08,2020,20204,Q4,202012,December,202050,Week 50
2020-12-09 00:00:00.000,2020-12-09,2020-12-09,2020,20204,Q4,202012,December,202050,Week 50
2020-12-10 00:00:00.000,2020-12-10,2020-12-10,2020,20204,Q4,202012,December,202050,Week 50
2020-12-11 00:00:00.000,2020-12-11,2020-12-11,2020,20204,Q4,202012,December,202050,Week 50
2020-12-12 00:00:00.000,2020-12-12,2020-12-12,2020,20204,Q4,202012,December,202050,Week 50
2020-12-13 00:00:00.000,2020-12-13,2020-12-13,2020,20204,Q4,202012,December,202051,Week 51
2020-12-14 00:00:00.000,2020-12-14,2020-12-14,2020,20204,Q4,202012,December,202051,Week 51
2020-12-15 00:00:00.000,2020-12-15,2020-12-15,2020,20204,Q4,202012,December,202051,Week 51
2020-12-16 00:00:00.000,2020-12-16,2020-12-16,2020,20204,Q4,202012,December,202051,Week 51
2020-12-17 00:00:00.000,2020-12-17,2020-12-17,2020,20204,Q4,202012,December,202051,Week 51
2020-12-18 00:00:00.000,2020-12-18,2020-12-18,2020,20204,Q4,202012,December,202051,Week 51
2020-12-19 00:00:00.000,2020-12-19,2020-12-19,2020,20204,Q4,202012,December,202051,Week 51
2020-12-20 00:00:00.000,2020-12-20,2020-12-20,2020,20204,Q4,202012,December,202052,Week 52
2020-12-21 00:00:00.000,2020-12-21,2020-12-21,2020,20204,Q4,202012,December,202052,Week 52
2020-12-22 00:00:00.000,2020-12-22,2020-12-22,2020,20204,Q4,202012,December,202052,Week 52
2020-12-23 00:00:00.000,2020-12-23,2020-12-23,2020,20204,Q4,202012,December,202052,Week 52
2020-12-24 00:00:00.000,2020-12-24,2020-12-24,2020,20204,Q4,202012,December,202052,Week 52
2020-12-25 00:00:00.000,2020-12-25,2020-12-25,2020,20204,Q4,202012,December,202052,Week 52
2020-12-26 00:00:00.000,2020-12-26,2020-12-26,2020,20204,Q4,202012,December,202052,Week 52
2020-12-27 00:00:00.000,2020-12-27,2020-12-27,2020,20204,Q4,202012,December,202053,Week 53
2020-12-28 00:00:00.000,2020-12-28,2020-12-28,2020,20204,Q4,202012,December,202053,Week 53
2020-12-29 00:00:00.000,2020-12-29,2020-12-29,2020,20204,Q4,202012,December,202053,Week 53
2020-12-30 00:00:00.000,2020-12-30,2020-12-30,2020,20204,Q4,202012,December,202053,Week 53
2020-12-31 00:00:00.000,2020-12-31,2020-12-31,2020,20204,Q4,202012,December,202053,Week 53
2021-01-01 00:00:00.000,2021-01-01,2021-01-01,2021,20211,Q1,202101,January,202101,"Week 1 "
2021-01-02 00:00:00.000,2021-01-02,2021-01-02,2021,20211,Q1,202101,January,202101,"Week 1 "
2021-01-03 00:00:00.000,2021-01-03,2021-01-03,2021,20211,Q1,202101,January,202102,"Week 2 "
2021-01-04 00:00:00.000,2021-01-04,2021-01-04,2021,20211,Q1,202101,January,202102,"Week 2 "
2021-01-05 00:00:00.000,2021-01-05,2021-01-05,2021,20211,Q1,202101,January,202102,"Week 2 "
2021-01-06 00:00:00.000,2021-01-06,2021-01-06,2021,20211,Q1,202101,January,202102,"Week 2 "
2021-01-07 00:00:00.000,2021-01-07,2021-01-07,2021,20211,Q1,202101,January,202102,"Week 2 "
2021-01-08 00:00:00.000,2021-01-08,2021-01-08,2021,20211,Q1,202101,January,202102,"Week 2 "
2021-01-09 00:00:00.000,2021-01-09,2021-01-09,2021,20211,Q1,202101,January,202102,"Week 2 "
2021-01-10 00:00:00.000,2021-01-10,2021-01-10,2021,20211,Q1,202101,January,202103,"Week 3 "
2021-01-11 00:00:00.000,2021-01-11,2021-01-11,2021,20211,Q1,202101,January,202103,"Week 3 "
2021-01-12 00:00:00.000,2021-01-12,2021-01-12,2021,20211,Q1,202101,January,202103,"Week 3 "
2021-01-13 00:00:00.000,2021-01-13,2021-01-13,2021,20211,Q1,202101,January,202103,"Week 3 "
2021-01-14 00:00:00.000,2021-01-14,2021-01-14,2021,20211,Q1,202101,January,202103,"Week 3 "
2021-01-15 00:00:00.000,2021-01-15,2021-01-15,2021,20211,Q1,202101,January,202103,"Week 3 "
2021-01-16 00:00:00.000,2021-01-16,2021-01-16,2021,20211,Q1,202101,January,202103,"Week 3 "
2021-01-17 00:00:00.000,2021-01-17,2021-01-17,2021,20211,Q1,202101,January,202104,"Week 4 "
2021-01-18 00:00:00.000,2021-01-18,2021-01-18,2021,20211,Q1,202101,January,202104,"Week 4 "
2021-01-19 00:00:00.000,2021-01-19,2021-01-19,2021,20211,Q1,202101,January,202104,"Week 4 "
2021-01-20 00:00:00.000,2021-01-20,2021-01-20,2021,20211,Q1,202101,January,202104,"Week 4 "
2021-01-21 00:00:00.000,2021-01-21,2021-01-21,2021,20211,Q1,202101,January,202104,"Week 4 "
2021-01-22 00:00:00.000,2021-01-22,2021-01-22,2021,20211,Q1,202101,January,202104,"Week 4 "
2021-01-23 00:00:00.000,2021-01-23,2021-01-23,2021,20211,Q1,202101,January,202104,"Week 4 "
2021-01-24 00:00:00.000,2021-01-24,2021-01-24,2021,20211,Q1,202101,January,202105,"Week 5 "
2021-01-25 00:00:00.000,2021-01-25,2021-01-25,2021,20211,Q1,202101,January,202105,"Week 5 "
2021-01-26 00:00:00.000,2021-01-26,2021-01-26,2021,20211,Q1,202101,January,202105,"Week 5 "
2021-01-27 00:00:00.000,2021-01-27,2021-01-27,2021,20211,Q1,202101,January,202105,"Week 5 "
2021-01-28 00:00:00.000,2021-01-28,2021-01-28,2021,20211,Q1,202101,January,202105,"Week 5 "
2021-01-29 00:00:00.000,2021-01-29,2021-01-29,2021,20211,Q1,202101,January,202105,"Week 5 "
2021-01-30 00:00:00.000,2021-01-30,2021-01-30,2021,20211,Q1,202101,January,202105,"Week 5 "
2021-01-31 00:00:00.000,2021-01-31,2021-01-31,2021,20211,Q1,202101,January,202106,"Week 6 "
2021-02-01 00:00:00.000,2021-02-01,2021-02-01,2021,20211,Q1,202102,February,202106,"Week 6 "
2021-02-02 00:00:00.000,2021-02-02,2021-02-02,2021,20211,Q1,202102,February,202106,"Week 6 "
2021-02-03 00:00:00.000,2021-02-03,2021-02-03,2021,20211,Q1,202102,February,202106,"Week 6 "
2021-02-04 00:00:00.000,2021-02-04,2021-02-04,2021,20211,Q1,202102,February,202106,"Week 6 "
2021-02-05 00:00:00.000,2021-02-05,2021-02-05,2021,20211,Q1,202102,February,202106,"Week 6 "
2021-02-06 00:00:00.000,2021-02-06,2021-02-06,2021,20211,Q1,202102,February,202106,"Week 6 "
2021-02-07 00:00:00.000,2021-02-07,2021-02-07,2021,20211,Q1,202102,February,202107,"Week 7 "
2021-02-08 00:00:00.000,2021-02-08,2021-02-08,2021,20211,Q1,202102,February,202107,"Week 7 "
2021-02-09 00:00:00.000,2021-02-09,2021-02-09,2021,20211,Q1,202102,February,202107,"Week 7 "
2021-02-10 00:00:00.000,2021-02-10,2021-02-10,2021,20211,Q1,202102,February,202107,"Week 7 "
2021-02-11 00:00:00.000,2021-02-11,2021-02-11,2021,20211,Q1,202102,February,202107,"Week 7 "
2021-02-12 00:00:00.000,2021-02-12,2021-02-12,2021,20211,Q1,202102,February,202107,"Week 7 "
2021-02-13 00:00:00.000,2021-02-13,2021-02-13,2021,20211,Q1,202102,February,202107,"Week 7 "
2021-02-14 00:00:00.000,2021-02-14,2021-02-14,2021,20211,Q1,202102,February,202108,"Week 8 "
2021-02-15 00:00:00.000,2021-02-15,2021-02-15,2021,20211,Q1,202102,February,202108,"Week 8 "
2021-02-16 00:00:00.000,2021-02-16,2021-02-16,2021,20211,Q1,202102,February,202108,"Week 8 "
2021-02-17 00:00:00.000,2021-02-17,2021-02-17,2021,20211,Q1,202102,February,202108,"Week 8 "
2021-02-18 00:00:00.000,2021-02-18,2021-02-18,2021,20211,Q1,202102,February,202108,"Week 8 "
2021-02-19 00:00:00.000,2021-02-19,2021-02-19,2021,20211,Q1,202102,February,202108,"Week 8 "
2021-02-20 00:00:00.000,2021-02-20,2021-02-20,2021,20211,Q1,202102,February,202108,"Week 8 "
2021-02-21 00:00:00.000,2021-02-21,2021-02-21,2021,20211,Q1,202102,February,202109,"Week 9 "
2021-02-22 00:00:00.000,2021-02-22,2021-02-22,2021,20211,Q1,202102,February,202109,"Week 9 "
2021-02-23 00:00:00.000,2021-02-23,2021-02-23,2021,20211,Q1,202102,February,202109,"Week 9 "
2021-02-24 00:00:00.000,2021-02-24,2021-02-24,2021,20211,Q1,202102,February,202109,"Week 9 "
2021-02-25 00:00:00.000,2021-02-25,2021-02-25,2021,20211,Q1,202102,February,202109,"Week 9 "
2021-02-26 00:00:00.000,2021-02-26,2021-02-26,2021,20211,Q1,202102,February,202109,"Week 9 "
2021-02-27 00:00:00.000,2021-02-27,2021-02-27,2021,20211,Q1,202102,February,202109,"Week 9 "
2021-02-28 00:00:00.000,2021-02-28,2021-02-28,2021,20211,Q1,202102,February,202110,Week 10
2021-03-01 00:00:00.000,2021-03-01,2021-03-01,2021,20211,Q1,202103,March,202110,Week 10
2021-03-02 00:00:00.000,2021-03-02,2021-03-02,2021,20211,Q1,202103,March,202110,Week 10
2021-03-03 00:00:00.000,2021-03-03,2021-03-03,2021,20211,Q1,202103,March,202110,Week 10
2021-03-04 00:00:00.000,2021-03-04,2021-03-04,2021,20211,Q1,202103,March,202110,Week 10
2021-03-05 00:00:00.000,2021-03-05,2021-03-05,2021,20211,Q1,202103,March,202110,Week 10
2021-03-06 00:00:00.000,2021-03-06,2021-03-06,2021,20211,Q1,202103,March,202110,Week 10
2021-03-07 00:00:00.000,2021-03-07,2021-03-07,2021,20211,Q1,202103,March,202111,Week 11
2021-03-08 00:00:00.000,2021-03-08,2021-03-08,2021,20211,Q1,202103,March,202111,Week 11
2021-03-09 00:00:00.000,2021-03-09,2021-03-09,2021,20211,Q1,202103,March,202111,Week 11
2021-03-10 00:00:00.000,2021-03-10,2021-03-10,2021,20211,Q1,202103,March,202111,Week 11
2021-03-11 00:00:00.000,2021-03-11,2021-03-11,2021,20211,Q1,202103,March,202111,Week 11
2021-03-12 00:00:00.000,2021-03-12,2021-03-12,2021,20211,Q1,202103,March,202111,Week 11
2021-03-13 00:00:00.000,2021-03-13,2021-03-13,2021,20211,Q1,202103,March,202111,Week 11
2021-03-14 00:00:00.000,2021-03-14,2021-03-14,2021,20211,Q1,202103,March,202112,Week 12
2021-03-15 00:00:00.000,2021-03-15,2021-03-15,2021,20211,Q1,202103,March,202112,Week 12
2021-03-16 00:00:00.000,2021-03-16,2021-03-16,2021,20211,Q1,202103,March,202112,Week 12
2021-03-17 00:00:00.000,2021-03-17,2021-03-17,2021,20211,Q1,202103,March,202112,Week 12
2021-03-18 00:00:00.000,2021-03-18,2021-03-18,2021,20211,Q1,202103,March,202112,Week 12
2021-03-19 00:00:00.000,2021-03-19,2021-03-19,2021,20211,Q1,202103,March,202112,Week 12
2021-03-20 00:00:00.000,2021-03-20,2021-03-20,2021,20211,Q1,202103,March,202112,Week 12
2021-03-21 00:00:00.000,2021-03-21,2021-03-21,2021,20211,Q1,202103,March,202113,Week 13
2021-03-22 00:00:00.000,2021-03-22,2021-03-22,2021,20211,Q1,202103,March,202113,Week 13
2021-03-23 00:00:00.000,2021-03-23,2021-03-23,2021,20211,Q1,202103,March,202113,Week 13
2021-03-24 00:00:00.000,2021-03-24,2021-03-24,2021,20211,Q1,202103,March,202113,Week 13
2021-03-25 00:00:00.000,2021-03-25,2021-03-25,2021,20211,Q1,202103,March,202113,Week 13
2021-03-26 00:00:00.000,2021-03-26,2021-03-26,2021,20211,Q1,202103,March,202113,Week 13
2021-03-27 00:00:00.000,2021-03-27,2021-03-27,2021,20211,Q1,202103,March,202113,Week 13
2021-03-28 00:00:00.000,2021-03-28,2021-03-28,2021,20211,Q1,202103,March,202114,Week 14
2021-03-29 00:00:00.000,2021-03-29,2021-03-29,2021,20211,Q1,202103,March,202114,Week 14
2021-03-30 00:00:00.000,2021-03-30,2021-03-30,2021,20211,Q1,202103,March,202114,Week 14
2021-03-31 00:00:00.000,2021-03-31,2021-03-31,2021,20211,Q1,202103,March,202114,Week 14
2021-04-01 00:00:00.000,2021-04-01,2021-04-01,2021,20212,Q2,202104,April,202114,Week 14
2021-04-02 00:00:00.000,2021-04-02,2021-04-02,2021,20212,Q2,202104,April,202114,Week 14
2021-04-03 00:00:00.000,2021-04-03,2021-04-03,2021,20212,Q2,202104,April,202114,Week 14
2021-04-04 00:00:00.000,2021-04-04,2021-04-04,2021,20212,Q2,202104,April,202115,Week 15
2021-04-05 00:00:00.000,2021-04-05,2021-04-05,2021,20212,Q2,202104,April,202115,Week 15
2021-04-06 00:00:00.000,2021-04-06,2021-04-06,2021,20212,Q2,202104,April,202115,Week 15
2021-04-07 00:00:00.000,2021-04-07,2021-04-07,2021,20212,Q2,202104,April,202115,Week 15
2021-04-08 00:00:00.000,2021-04-08,2021-04-08,2021,20212,Q2,202104,April,202115,Week 15
2021-04-09 00:00:00.000,2021-04-09,2021-04-09,2021,20212,Q2,202104,April,202115,Week 15
2021-04-10 00:00:00.000,2021-04-10,2021-04-10,2021,20212,Q2,202104,April,202115,Week 15
2021-04-11 00:00:00.000,2021-04-11,2021-04-11,2021,20212,Q2,202104,April,202116,Week 16
2021-04-12 00:00:00.000,2021-04-12,2021-04-12,2021,20212,Q2,202104,April,202116,Week 16
2021-04-13 00:00:00.000,2021-04-13,2021-04-13,2021,20212,Q2,202104,April,202116,Week 16
2021-04-14 00:00:00.000,2021-04-14,2021-04-14,2021,20212,Q2,202104,April,202116,Week 16
2021-04-15 00:00:00.000,2021-04-15,2021-04-15,2021,20212,Q2,202104,April,202116,Week 16
2021-04-16 00:00:00.000,2021-04-16,2021-04-16,2021,20212,Q2,202104,April,202116,Week 16
2021-04-17 00:00:00.000,2021-04-17,2021-04-17,2021,20212,Q2,202104,April,202116,Week 16
2021-04-18 00:00:00.000,2021-04-18,2021-04-18,2021,20212,Q2,202104,April,202117,Week 17
2021-04-19 00:00:00.000,2021-04-19,2021-04-19,2021,20212,Q2,202104,April,202117,Week 17
2021-04-20 00:00:00.000,2021-04-20,2021-04-20,2021,20212,Q2,202104,April,202117,Week 17
2021-04-21 00:00:00.000,2021-04-21,2021-04-21,2021,20212,Q2,202104,April,202117,Week 17
2021-04-22 00:00:00.000,2021-04-22,2021-04-22,2021,20212,Q2,202104,April,202117,Week 17
2021-04-23 00:00:00.000,2021-04-23,2021-04-23,2021,20212,Q2,202104,April,202117,Week 17
2021-04-24 00:00:00.000,2021-04-24,2021-04-24,2021,20212,Q2,202104,April,202117,Week 17
2021-04-25 00:00:00.000,2021-04-25,2021-04-25,2021,20212,Q2,202104,April,202118,Week 18
2021-04-26 00:00:00.000,2021-04-26,2021-04-26,2021,20212,Q2,202104,April,202118,Week 18
2021-04-27 00:00:00.000,2021-04-27,2021-04-27,2021,20212,Q2,202104,April,202118,Week 18
2021-04-28 00:00:00.000,2021-04-28,2021-04-28,2021,20212,Q2,202104,April,202118,Week 18
2021-04-29 00:00:00.000,2021-04-29,2021-04-29,2021,20212,Q2,202104,April,202118,Week 18
2021-04-30 00:00:00.000,2021-04-30,2021-04-30,2021,20212,Q2,202104,April,202118,Week 18
2021-05-01 00:00:00.000,2021-05-01,2021-05-01,2021,20212,Q2,202105,May,202118,Week 18
2021-05-02 00:00:00.000,2021-05-02,2021-05-02,2021,20212,Q2,202105,May,202119,Week 19
2021-05-03 00:00:00.000,2021-05-03,2021-05-03,2021,20212,Q2,202105,May,202119,Week 19
2021-05-04 00:00:00.000,2021-05-04,2021-05-04,2021,20212,Q2,202105,May,202119,Week 19
2021-05-05 00:00:00.000,2021-05-05,2021-05-05,2021,20212,Q2,202105,May,202119,Week 19
2021-05-06 00:00:00.000,2021-05-06,2021-05-06,2021,20212,Q2,202105,May,202119,Week 19
2021-05-07 00:00:00.000,2021-05-07,2021-05-07,2021,20212,Q2,202105,May,202119,Week 19
2021-05-08 00:00:00.000,2021-05-08,2021-05-08,2021,20212,Q2,202105,May,202119,Week 19
2021-05-09 00:00:00.000,2021-05-09,2021-05-09,2021,20212,Q2,202105,May,202120,Week 20
2021-05-10 00:00:00.000,2021-05-10,2021-05-10,2021,20212,Q2,202105,May,202120,Week 20
2021-05-11 00:00:00.000,2021-05-11,2021-05-11,2021,20212,Q2,202105,May,202120,Week 20
2021-05-12 00:00:00.000,2021-05-12,2021-05-12,2021,20212,Q2,202105,May,202120,Week 20
2021-05-13 00:00:00.000,2021-05-13,2021-05-13,2021,20212,Q2,202105,May,202120,Week 20
2021-05-14 00:00:00.000,2021-05-14,2021-05-14,2021,20212,Q2,202105,May,202120,Week 20
2021-05-15 00:00:00.000,2021-05-15,2021-05-15,2021,20212,Q2,202105,May,202120,Week 20
2021-05-16 00:00:00.000,2021-05-16,2021-05-16,2021,20212,Q2,202105,May,202121,Week 21
2021-05-17 00:00:00.000,2021-05-17,2021-05-17,2021,20212,Q2,202105,May,202121,Week 21
2021-05-18 00:00:00.000,2021-05-18,2021-05-18,2021,20212,Q2,202105,May,202121,Week 21
2021-05-19 00:00:00.000,2021-05-19,2021-05-19,2021,20212,Q2,202105,May,202121,Week 21
2021-05-20 00:00:00.000,2021-05-20,2021-05-20,2021,20212,Q2,202105,May,202121,Week 21
2021-05-21 00:00:00.000,2021-05-21,2021-05-21,2021,20212,Q2,202105,May,202121,Week 21
2021-05-22 00:00:00.000,2021-05-22,2021-05-22,2021,20212,Q2,202105,May,202121,Week 21
2021-05-23 00:00:00.000,2021-05-23,2021-05-23,2021,20212,Q2,202105,May,202122,Week 22
2021-05-24 00:00:00.000,2021-05-24,2021-05-24,2021,20212,Q2,202105,May,202122,Week 22
2021-05-25 00:00:00.000,2021-05-25,2021-05-25,2021,20212,Q2,202105,May,202122,Week 22
2021-05-26 00:00:00.000,2021-05-26,2021-05-26,2021,20212,Q2,202105,May,202122,Week 22
2021-05-27 00:00:00.000,2021-05-27,2021-05-27,2021,20212,Q2,202105,May,202122,Week 22
2021-05-28 00:00:00.000,2021-05-28,2021-05-28,2021,20212,Q2,202105,May,202122,Week 22
2021-05-29 00:00:00.000,2021-05-29,2021-05-29,2021,20212,Q2,202105,May,202122,Week 22
